AD_ID;COD;DES
84863;S207;Attività di tirocinio - classe aggiuntiva
84862;30845;Cultura ebraica (A)
84869;45219;Metodi matematici per l'ingegneria
84872;30848;Semiotica (A)
84873;30849;Educazione e integrazione europea (A)
84874;30850;Epistemologia delle scienze umane (A)
84875;30851;Sociologia dei processi culturali (A)
84876;30852;Storia della filosofia moderna e contemporanea (C)
84877;30853;Storia delle idee filosofiche e scientifiche (C)
84878;4869;GLOTTODIDATTICA
84879;30844;Storia della cultura ispanica (C)
84881;30855;Storia dell'arte contemporanea (D)
84882;30856;Geografia del turismo (C)
84883;30857;Linguistica generale (E)
84884;30858;Storia della lingua italiana (D)
84885;30859;Storia della lingua italiana (E)
84888;30861;Glottodidattica (A)
84889;30862;Glottodidattica (B)
84890;30863;Antropologia culturale (B)
84891;30864;Antropologia culturale (C)
84892;21259;Economia e gestione delle imprese
84893;21273;Sociologia dei processi economici e del lavoro
84894;3824;ECONOMIA SPERIMENTALE APPLICATA AI MERCATI
84895;20035;Economia sperimentale applicata ai mercati
84906;30865;Greco propedeutico zero (esercitazioni) (A)
84907;30866;Greco propedeutico elementare (A)
84908;30867;Latino propedeutico zero (esercitazioni) (A)
84909;30868;Latino propedeutico principianti (esercitazioni) (A)
84910;30869;Informatica umanistica (D)
84911;30870;Lingua e traduzione russa III (B)
84912;30871;Latino propedeutico zero (esercitazioni) (B)
84913;30872;Latino propedeutico principianti (esercitazioni) (B)
84961;35178;Sociologia dell'integrazione europea - Cattedra Jean Monnet (A)
84917;30874;Storia dell'arte medievale (D)
84918;30875;Storia dell'arte medievale (E)
84919;21096;Marketing turistico
84920;21765;Logistikmanagement und Informationssysteme
84923;30876;Archivistica (F)
84924;30877;Biblioteconomia (B)
84925;30878;Botanica generale (B)
84926;35457;Competenze linguistiche laurea specialistica (A) - Lingua tedesca 
84927;30879;Storia dell'arte medievale (D)
84928;30880;Storia dell'arte medievale (E)
84949;30881;Prova linguistica per il livello B1 - Inglese
84950;30882;Prova linguistica per il livello B1 - Tedesco
84951;30883;Prova linguistica per il livello B1 - Francese
84952;30884;Prova linguistica per il livello B1 - Spagnolo
84953;30885;Prova linguistica per il livello A1b - Russo
84954;30886;Prova linguistica per il livello A1a - Inglese
84955;30887;Prova linguistica per il livello A1a - Tedesco
84956;30888;Prova linguistica per il livello A1a - Francese
84957;30889;Prova linguistica per il livello A1a - Spagnolo
84958;30890;Prova linguistica per il livello A1a - Russo
84959;35127;Filosofia della scienza (B) - L'ermeneutica e le relative critiche positivistiche
84960;45311;Analisi non lineare ed applicazioni all'economia
84962;30891;Avviamento alla geografia (A)
84963;30892;Greco propedeutico elementare (B)
84965;50040;Analisi dei dati con applicazioni informatiche
84966;20096;Diritto amministrativo 1
84967;20097;Diritto commerciale 1
84968;20098;Diritto fallimentare 1
84969;20099;Diritto privato 2
84970;20100;Economia agraria
84971;20101;Marketing 1
84972;20102;Matematica finanziaria 1
84973;20103;Statistica aziendale (controllo della qualità)
84974;20104;Macroeconomia 
84975;20105;Microeconomia
84976;20106;Strategia politica aziendale 2
84977;20107;Modelli statistici per l'analisi economica
84978;20108;Economia montana e forestale
84979;20109;Politica economica montana e forestale
84980;20110;Linguaggi e traduttori
84981;20111;Data mining
84982;3805;Knowledge management and learning organization
84983;3760;Strumenti finanziari 1
85020;3744;DEMOGRAFIA
85021;3829;Analisi e contabilità dei costi (programmazione e controllo)
85042;20113;Diritto tributario 1
85039;30893;Economia aziendale (C)
85040;30894;Economia aziendale (D)
85041;20112;Diritto del lavoro 1
85043;20114;Finanza aziendale 1
85044;20115;Statistica matematica 1
58247;23358;"Esame erasmus (complementare) 1/2 ""g"" 2 (da 4ennio)"
58248;23359;"Esame erasmus (complementare) 1/2 ""m/s"" 1 (da 4ennio)"
58249;23360;"Esame erasmus (complementare) 1/2 ""m/s"" 2 (da 4ennio)"
58250;23361;Estimo esercizio professionale 1 (da 4ennio)
58251;23362;Estimo esercizio professionale 2 (da 4ennio)
58252;23363;Filosofia del diritto 1 (da 4ennio)
58253;23364;Filosofia del diritto 2 (da 4ennio)
58255;23366;Filosofia della scienza 2 (da 4ennio)
58256;23367;Finanza aziendale 2 (da 4ennio)
58257;23368;Finanza degli enti locali 1 (da 4ennio)
58258;23369;Finanza degli enti locali 2 (da 4ennio)
58261;23372;Fisica i   (d.u.) (da 4ennio)
58263;23374;Fisica i 2 (da 4ennio)
58264;23375;Fisica ii  (d.u.) (da 4ennio)
58265;23376;Fisica matematica (d.u.) (da 4ennio)
58267;23378;Geografia 1 (da 4ennio)
58268;23379;Geografia 2 (da 4ennio)
58273;23384;Geografia dello sviluppo regionale 1 (da 4ennio)
58274;23385;Geografia dello sviluppo regionale 2 (da 4ennio)
58275;23386;Geografia economica
58277;23388;Geografia regionale 1 (da 4ennio)
58278;23389;Geografia regionale 2 (da 4ennio)
58279;23390;Geografia urbana e organizzaz. territor. 1 (da 4ennio)
58280;23391;Geografia urbana e organizzaz. territor. 2 (da 4ennio)
58281;23392;Geografia urbana e regionale 1 (da 4ennio)
58282;23393;Geografia urbana e regionale 2 (da 4ennio)
58286;23397;Geometria i 1 (da 4ennio)
58287;23398;Geometria i 2 (da 4ennio)
58289;23400;Gestione fin.e valut. (iterazione) 1 (da 4ennio)
58290;23401;Gestione fin.e valut. (iterazione) 2 (da 4ennio)
58291;23402;Igiene ambientale 1 (da 4ennio)
58292;23403;Igiene ambientale 2 (da 4ennio)
58293;23404;Informatica 2 (da 4ennio)
58296;23407;Ing. della conoscenza e sistemi esperti 1 (da 4ennio)
58297;23408;Ing. della conoscenza e sistemi esperti 2 (da 4ennio)
58300;23411;Ingegneria del territorio 1 (da 4ennio)
58301;23412;Ingegneria del territorio 2 (da 4ennio)
58302;23413;Ingegneria della conoscenza e sistemi esperti (da 4ennio)
58303;23414;Ingegneria sanitaria - ambientale 1 (da 4ennio)
58304;23415;Ingegneria sanitaria - ambientale 2 (da 4ennio)
58305;23416;Introduzione agli algoritmi e progr.ne 1 (da 4ennio)
58306;23417;Introduzione agli algoritmi e progr.ne 2 (da 4ennio)
58307;23418;Introduzione alla teologia 1 (da 4ennio)
58308;23419;Introduzione alla teologia 2 (da 4ennio)
58309;23420;Istit.di diritto privato ital.e comp. 1 (da 4ennio)
58310;23421;Istit.di diritto privato ital.e comp. 2 (da 4ennio)
58311;23422;Istituzioni di diritto romano 1 (da 4ennio)
58312;23423;Istituzioni di diritto romano 2 (da 4ennio)
58313;23424;Istituzioni di economia 1 (da 4ennio)
58314;23425;Istituzioni di economia 2 (da 4ennio)
58315;23426;Istituzioni di matematica (iteraz ) 1 (da 4ennio)
58316;23427;Istituzioni di matematica (iteraz ) 2 (da 4ennio)
58317;23428;Legislazione bancaria 2 (da 4ennio)
58318;23429;Legislazione turistica 1 (da 4ennio)
58319;23430;Legislazione turistica 2 (da 4ennio)
58320;23431;Letteratura italiana 1 (da 4ennio)
58321;23432;Letteratura italiana 2 (da 4ennio)
58322;23433;Lingua e letteratura catalana i 1 (da 4ennio)
58323;23434;Lingua e letteratura catalana i 2 (da 4ennio)
58324;23435;Lingua e letteratura catalana ii 1 (da 4ennio)
58325;23436;Lingua e letteratura catalana ii 2 (da 4ennio)
58326;23437;Lingua e letteratura inglese i 1 (da 4ennio)
58327;23438;Lingua e letteratura inglese i 2 (da 4ennio)
58328;23439;Lingua e letteratura spagnola i 1 (da 4ennio)
58329;23440;Lingua e letteratura spagnola i 2 (da 4ennio)
58331;23442;Lingua francese dell'economia 2 (da 4ennio)
58332;23443;Lingua inglese  (triennale) 1 (da 4ennio)
58333;23444;Lingua inglese  (triennale) 2 (da 4ennio)
58337;23448;Lingua spagnola dell'economia 2 (da 4ennio)
58339;23450;Lingua tedesca dell'economia 2 (da 4ennio)
58340;23451;Linguaggi e metodi di programmazione 1 (da 4ennio)
58341;23452;Linguaggi e metodi di programmazione 2 (da 4ennio)
58344;23455;Logica 1 (da 4ennio)
58345;23456;Logica 2 (da 4ennio)
58346;23457;Macroeconomia (laboratorio di previsione finanziaria) (da 4ennio)
58349;23460;Marketing dei prodotti agro-alimentari 2 (da 4ennio)
58355;23466;Matematica attuariale 1 (da 4ennio)
58356;23467;Matematica attuariale 2 (da 4ennio)
58357;23468;Matematica computazionale 1/2 (da 4ennio)
58358;23469;Matematica finanziaria (corso progredito) 1 (da 4ennio)
58359;23470;Matematica finanziaria (corso progredito) 2 (da 4ennio)
58361;23472;Matematica finanziaria iø 2 (da 4ennio)
58363;23474;Matematica per le applicazioni economiche e finanziarie (metodi computazionali) (da 4ennio)
58364;23475;Matematica per le scienze sociali 1 (da 4ennio)
58365;23476;Matematica per le scienze sociali 2 (da 4ennio)
58367;23478;Merceologia dei prodotti alimentari 1 (da 4ennio)
58368;23479;Merceologia dei prodotti alimentari 2 (da 4ennio)
58369;23480;Merceologia delle risorse naturali 1 (da 4ennio)
58370;23481;Merceologia delle risorse naturali 2 (da 4ennio)
58371;23482;Metod. e deter.ni quantitative di azien. 2 (da 4ennio)
58375;23486;Metodi numerici per l'ingegneria (d.u.) (da 4ennio)
58376;23487;Metodologia delle scienze sociali 1 (da 4ennio)
58377;23488;Metodologia delle scienze sociali 2 (da 4ennio)
58379;23490;Metodologia statist.in agricoltura (1/2) (da 4ennio)
58380;23491;Metodologia statistica in agricoltura 1 (da 4ennio)
58381;23492;Metodologia statistica in agricoltura 2 (da 4ennio)
58382;23493;Modelli matematici per i mercati finaz. 1 (da 4ennio)
58383;23494;Modelli matematici per i mercati finaz. 2 (da 4ennio)
58384;23495;Modelli statistici di comportamento economico 1 (da 4ennio)
58385;23496;Modelli statistici di comportamento economico 2 (da 4ennio)
58386;23497;Museografia 1 (da 4ennio)
58387;23498;Museografia 2 (da 4ennio)
58388;23499;Normative e legislazione per l'edilizia 1 (da 4ennio)
58389;23500;Normative e legislazione per l'edilizia 2 (da 4ennio)
58392;23503;Organizzazione del lavoro di azienda 1 (da 4ennio)
58393;23504;Organizzazione del lavoro di azienda 2 (da 4ennio)
58396;23507;Organizzazione internazionale 1 (da 4ennio)
58397;23508;Organizzazione internazionale 2 (da 4ennio)
58398;23509;Pedagogia 1 (da 4ennio)
58399;23510;Pedagogia 2 (da 4ennio)
58400;23511;Pianificazione e organiz.ne territoriale 1 (da 4ennio)
58401;23512;Pianificazione e organiz.ne territoriale 2 (da 4ennio)
58402;23513;Pianificazione ed organizz. territoriale 1 (da 4ennio)
58403;23514;Pianificazione ed organizz. territoriale 2 (da 4ennio)
58404;23515;Politica agraria 1 (da 4ennio)
58405;23516;Politica agraria 2 (da 4ennio)
58406;23517;Politica dell'ambiente 1 (da 4ennio)
58407;23518;Politica dell'ambiente 2 (da 4ennio)
58411;23522;Politica economica e finanz. inter.le 1 (da 4ennio)
58412;23523;Politica economica e finanz. inter.le 2 (da 4ennio)
58413;23524;Politica economica e finanziaria 2 (da 4ennio)
58418;23529;Prima annualita' - area aziendale - complementare 1 (da 4ennio)
58419;23530;Prima annualita' - area aziendale - complementare 2 (da 4ennio)
58420;23531;Probabilita' e statistica 1 (da 4ennio)
58421;23532;Probabilita' e statistica 2 (da 4ennio)
58422;23533;Programmazione e controllo 2 (da 4ennio)
58423;23534;Programmazione e controllo nelle amministrazioni pubbliche  (contabilità e bilancio)
58424;23535;Programmazione e controllo nelle amministrazioni pubbliche  (sistemi di programmazione e controllo) (da 4ennio)
58425;23536;Programmazione e pianificaz. aziendale 1 (da 4ennio)
58426;23537;Programmazione e pianificaz. aziendale 2 (da 4ennio)
58427;23538;Programmazione economica (analisi costi benefici e valutazione di progetti) (da 4ennio)
58428;23539;Programmazione economica (modelli input/output e analisi d'impatto) (da 4ennio)
58431;23542;Psicologia del lavoro 1 (da 4ennio)
58432;23543;Psicologia del lavoro 2 (da 4ennio)
58433;23544;Psicologia dell'eta' evolutiva 1 (da 4ennio)
58434;23545;Psicologia dell'eta' evolutiva 2 (da 4ennio)
58435;23546;Psicologia generale 1 (da 4ennio)
58436;23547;Psicologia generale 2 (da 4ennio)
58437;23548;Psicologia sociale 1 (da 4ennio)
58438;23549;Psicologia sociale 2 (da 4ennio)
58440;23551;Ragioneria pubblica 1 (da 4ennio)
58441;23552;Ragioneria pubblica 2 (da 4ennio)
58442;23553;Rappresentaz.del territorio e dell'amb. 1 (da 4ennio)
58443;23554;Rappresentaz.del territorio e dell'amb. 2 (da 4ennio)
58445;23556;Relazioni industriali 2 (da 4ennio)
58446;23557;Relazioni internazionali 1 (da 4ennio)
58447;23558;Relazioni internazionali 2 (da 4ennio)
58448;23559;Revisione e certificazione di bilancio 2 (da 4ennio)
58451;23562;Scienza dell'amministrazione 1 (da 4ennio)
58452;23563;Scienza dell'amministrazione 2 (da 4ennio)
58453;23564;Scienza della politica 1 (da 4ennio)
58454;23565;Scienza della politica 2 (da 4ennio)
58455;23566;Scienza delle finanze 2 (da 4ennio)
58456;23567;Seconda annualita' - area aziendale -  complementare 1 (da 4ennio)
58457;23568;Seconda annualita' - area aziendale -  complementare 2 (da 4ennio)
58458;23569;Selvicoltura con elem.di botanica fores 1 (da 4ennio)
58459;23570;Selvicoltura con elem.di botanica fores 2 (da 4ennio)
58460;23571;Sistemi di elaborazione  (2ø modulo) (da 4ennio)
58461;23572;Sistemi di elaborazione dei dati 1 (da 4ennio)
58462;23573;Sistemi di elaborazione dei dati 2 (da 4ennio)
58464;23575;Sistemi economici comparati (s) 1 (da 4ennio)
58467;23578;Sistemi fiscali comparati 1 (da 4ennio)
58468;23579;Sistemi fiscali comparati 2 (da 4ennio)
58471;23582;Sistemi informativi (informatica per il turismo)
58474;23585;Sistemi operativi 1 (da 4ennio)
58475;23586;Sistemi operativi 2 (da 4ennio)
58476;23587;Sistemi politici comparati 1 (da 4ennio)
58477;23588;Sistemi politici comparati 2 (da 4ennio)
58478;23589;Sistemi sociali comparati 1 (da 4ennio)
58479;23590;Sistemi sociali comparati 2 (da 4ennio)
58484;23595;Sociologia del mutamento 1 (da 4ennio)
58485;23596;Sociologia del mutamento 2 (da 4ennio)
58486;23597;Sociologia del turismo 1 (da 4ennio)
58487;23598;Sociologia del turismo 2 (da 4ennio)
58490;23601;Sociologia dell'organizzazione 1 (da 4ennio)
58491;23602;Sociologia dell'organizzazione 2 (da 4ennio)
58492;23603;Sociologia della comunicazione 1 (da 4ennio)
58493;23604;Sociologia della comunicazione 2 (da 4ennio)
58496;23607;Sociologia delle comunicazioni di massa 1 (da 4ennio)
58497;23608;Sociologia delle comunicazioni di massa 2 (da 4ennio)
58498;23609;Sociologia delle comunita' locali 1 (da 4ennio)
58499;23610;Sociologia delle comunita' locali 2 (da 4ennio)
58508;23619;Sociologia urbano - rurale 1 (da 4ennio)
